calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
160.0,,"1. Combine strawberries, milk, yogurt, sugar, and vanilla in a blender. Add ice and blend until smooth and creamy. 2. Pour into glasses and serve immediately.","8 strawberries, hulled, ½ cup skim milk, ½ cup plain yogurt, 3 tablespoons white sugar, 2 teaspoons vanilla extract, 6 cubes ice, crushed",B and L's Strawberry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/20792/b-and-ls-strawberry-smoothie/,"['strawberry', 'milk', 'yogurt', 'sugar', 'vanilla', 'ice']",veg,"['strawberry', 'milk', 'yogurt', 'sugar', 'vanilla', 'ice']"
142.0,,"1. Blend soy milk, oats, strawberries, and banana in a blender until smooth. Add sugar and vanilla and blend again until smooth. 2. Pour into glasses and serve.","1 cup soy milk, ½ cup rolled oats, 14 frozen strawberries, 1 banana, broken into chunks, 1 ½ teaspoons white sugar (Optional), ½ teaspoon vanilla extract (Optional)",Strawberry Oatmeal Breakfast Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/23539/strawberry-oatmeal-breakfast-smoothie/,"['soy', 'milk', 'oat', 'strawberry', 'banana', 'sugar', 'vanilla']",veg,"['soy', 'milk', 'oat', 'strawberry', 'banana', 'sugar', 'vanilla']"
335.0,,"1. Place bananas, milk, peanut butter, honey, and ice cubes in a blender; blend until smooth, about 30 seconds.","2 bananas, broken into chunks, 2 cups milk, ½ cup peanut butter, 2 tablespoons honey, or to taste, 2 cups ice cubes",Peanut Butter Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,"['banana', 'milk', 'peanut', 'butter', 'honey', 'ice']",veg,"['banana', 'milk', 'peanut', 'butter', 'honey', 'ice']"
370.0,,"1. Place milk, avocado, yogurt, and honey into a blender; add ice cubes and blend until smooth.","1 cup milk, 1 ripe avocado, halved and pitted, ½ cup vanilla yogurt, 3 tablespoons honey, 8 ice cubes",Avocado Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/199931/avocado-smoothie/,"['milk', 'avocado', 'vanilla', 'yogurt', 'honey', 'ice']",veg,"['milk', 'avocado', 'vanilla', 'yogurt', 'honey', 'ice']"
135.0,,"1. Combine the banana, mango, yogurt, and juice in a blender; blend until nearly smooth.","1 banana, ½ cup frozen mango pieces, ⅓ cup plain yogurt, ½ cup orange-mango juice blend",Mango-Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/161571/mango-banana-smoothie/,"['banana', 'mango', 'yogurt']",veg,"['banana', 'mango', 'yogurt']"
262.0,,"1. Peel the banana and cut into 1/2-inch chunks. Chill in freezer until solid, about 2 hours. 2. Place the almonds, oats, and flaxseed meal into a blender; pulse until finely ground. Add the frozen banana, frozen blueberries, yogurt, grape juice, and buttermilk; puree until smooth.","1 banana, 16 whole almonds, ¼ cup rolled oats, 1 tablespoon flaxseed meal, 1 cup frozen blueberries, 1 cup raspberry yogurt, ¼ cup Concord grape juice, 1 cup 1% buttermilk",Razzy Blue Smoothie,10 mins,4.5,2 hrs 10 mins,https://www.allrecipes.com/recipe/214936/razzy-blue-smoothie/,"['banana', 'almond', 'oat', 'blueberry', 'raspberry', 'yogurt', 'grape', 'buttermilk']",veg,"['banana', 'almond', 'oat', 'blueberry', 'raspberry', 'yogurt', 'grape', 'buttermilk']"
146.0,,"1. Combine strawberries, banana, yogurt, pineapple juice, sugar, orange juice, and milk in a blender; blend until smooth.","1 cup strawberries, 1 banana, ½ cup yogurt, ¼ cup pineapple juice, 1 ½ teaspoons white sugar, 1 teaspoon orange juice, 1 teaspoon milk",Fruit and Yogurt Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/215189/fruit-and-yogurt-smoothie/,"['strawberry', 'banana', 'yogurt', 'pineapple', 'sugar', 'orange', 'milk']",veg,"['strawberry', 'banana', 'yogurt', 'pineapple', 'sugar', 'orange', 'milk']"
371.0,,"1. Put coconut water, banana, avocado, kale, lemon juice, and cayenne pepper in blender; blend until smooth, about 30 seconds.","16 fluid ounces coconut water, chilled, 1 banana, ½ avocado, peeled and pitted, ½ cup packed kale, ⅛ lemon, juiced, 1 pinch cayenne pepper",Kale Banana Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/237136/kale-banana-smoothie/,"['coconut', 'water', 'banana', 'avocado', 'kale', 'lemon', 'cayenne', 'pepper']",veg,"['coconut', 'water', 'banana', 'avocado', 'kale', 'lemon', 'cayenne', 'pepper']"
321.0,,"1. Combine blueberries, banana, almond milk, and almond butter in a blender; blend until smooth, adding water for a thinner smoothie.","1 cup frozen blueberries, 1 banana, ½ cup almond milk, 1 tablespoon almond butter, water as needed",Almond Berry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/246613/almond-berry-smoothie/,"['blueberry', 'banana', 'almond', 'milk', 'almond', 'butter', 'water']",veg,"['blueberry', 'banana', 'almond', 'milk', 'almond', 'butter', 'water']"
561.0,,"1. Blend ice cubes, milk, banana, protein powder, peanut butter, honey, and cocoa powder together in a blender until smooth.","6 ice cubes, 1 cup milk, 1 banana, 1 scoop chocolate-flavored protein powder, 2 tablespoons peanut butter, 1 tablespoon honey, 1 teaspoon unsweetened cocoa powder, or more to taste",Chocolate Banana Peanut Butter Protein Shake,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/244959/chocolate-banana-peanut-butter-protein-shake/,"['ice', 'milk', 'banana', 'peanut', 'butter', 'honey', 'cocoa']",veg,"['ice', 'milk', 'banana', 'peanut', 'butter', 'honey', 'cocoa']"
169.0,,"1. Blend coconut water, pineapple, celery, cucumber, lemon, parsley, and ginger together in a blender until smooth.","1 cup coconut water, or to taste, 1 cup chopped fresh pineapple, 1 stalk celery, ½ cucumber, peeled, ½ lemon, peeled, ⅓ bunch fresh parsley, 1 (1 inch) piece fresh ginger root",Pineapple Cleanser Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/236413/pineapple-cleanser-smoothie/,"['coconut', 'water', 'pineapple', 'celery', 'cucumber', 'lemon', 'parsley', 'ginger']",veg,"['coconut', 'water', 'pineapple', 'celery', 'cucumber', 'lemon', 'parsley', 'ginger']"
211.0,,"1. Blend blueberries, yogurt, milk, sugar, vanilla, and nutmeg in a blender until frothy, scraping down the sides of the blender if needed. 2. Divide between 2 glasses and serve immediately.","1 cup blueberries (frozen or fresh), 1 (8 ounce) container plain yogurt, ¾ cup 2% reduced-fat milk, 2 tablespoons white sugar, ½ teaspoon vanilla extract, ⅛ teaspoon ground nutmeg",Blueberry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/215184/blueberry-smoothie/,"['blueberry', 'yogurt', 'milk', 'sugar', 'vanilla', 'nutmeg']",veg,"['blueberry', 'yogurt', 'milk', 'sugar', 'vanilla', 'nutmeg']"
118.0,,"1. Combine strawberries, peaches, and banana in a blender; blend until smooth. Add ice and pour in juice; blend again to desired consistency.","1 quart strawberries, hulled, 2 fresh peaches - peeled, pitted, and sliced, 1 banana, broken into chunks, 2 cups ice, 1 cup orange-peach-mango juice",Basic Fruit Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/23553/basic-fruit-smoothie/,"['strawberry', 'peach', 'banana', 'ice']",veg,"['strawberry', 'peach', 'banana', 'ice']"
178.0,,"1. Blend all ingredients in a blender until smooth, stopping to scrape down sides as needed, 2 to 3 minutes. Serve.","½ cup kefir, ½ cup cold brewed tea, 1 cup frozen banana slices, 1 cup frozen sliced strawberries, 1 teaspoon matcha powder",Smoothies with a Boost,10 mins,,10 mins,https://www.allrecipes.com/recipe/8431367/smoothies-with-a-boost/,"['tea', 'banana', 'strawberry']",veg,"['tea', 'banana', 'strawberry']"
133.0,,"1. Combine mangos, banana, vanilla yogurt, and milk in a blender; blend until smooth.","2 mangos - peeled, seeded, and sliced, 2 bananas, 2 cups vanilla yogurt, 2 cups milk",Easy Mango Banana Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/231851/easy-mango-banana-smoothie/,"['mango', 'banana', 'vanilla', 'yogurt', 'milk']",veg,"['mango', 'banana', 'vanilla', 'yogurt', 'milk']"
313.0,,"1. Place ice cubes, pineapple, banana, and pineapple juice into the container of a blender. Puree on high until smooth.","4 ice cubes, ¼ fresh pineapple - peeled, cored and cubed, 1 large banana, cut into chunks, 1 cup pineapple or apple juice",Pineapple and Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/138159/pineapple-and-banana-smoothie/,"['ice', 'pineapple', 'banana', 'pineapple', 'apple']",veg,"['ice', 'pineapple', 'banana', 'pineapple', 'apple']"
349.0,,"1. Place strawberries, banana, almonds, and water into a blender; blend to combine. Add ice cubes and puree until smooth. Add protein powder and mix until evenly incorporated, about 30 seconds.","1 ¼ cups sliced fresh strawberries, 1 banana, 10 whole almonds, 2 tablespoons water, 1 cup ice cubes, 3 tablespoons chocolate flavored protein powder",Strawberry Banana Protein Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/160708/strawberry-banana-protein-smoothie/,"['strawberry', 'banana', 'almond', 'water', 'ice', 'chocolate']",veg,"['strawberry', 'banana', 'almond', 'water', 'ice', 'chocolate']"
139.0,,"1. Place the banana, strawberries, blueberries, cherries, and ice cubes into a blender. Pour in the orange juice, vanilla yogurt, and honey. Puree until smooth.","1 banana, 1 cup frozen strawberries, 1 cup frozen blueberries, 1 cup frozen cherries, 4 ice cubes, ½ cup orange juice, ¾ cup vanilla yogurt, ½ teaspoon honey (Optional)",Simple Summer Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/172463/simple-summer-smoothie/,"['banana', 'strawberry', 'blueberry', 'cherry', 'ice', 'orange', 'vanilla', 'yogurt', 'honey']",veg,"['banana', 'strawberry', 'blueberry', 'cherry', 'ice', 'orange', 'vanilla', 'yogurt', 'honey']"
520.0,,"1. Blend the banana, milk, coconut cream, and ice cubes in a blender until smooth.","1 banana, 1 cup milk, 3 fluid ounces unsweetened coconut cream, ice cubes",Banana Coconut Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/215160/banana-coconut-smoothie/,"['banana', 'milk', 'coconut', 'cream', 'ice']",veg,"['banana', 'milk', 'coconut', 'cream', 'ice']"
325.0,,"1. Blend spinach, almond milk, peanut butter, chia seeds, and kale together in a blender until smooth. Add banana and blend until smooth.","2 cups fresh spinach, 1 cup almond milk, 1 tablespoon peanut butter, 1 tablespoon chia seeds (Optional), 1 leaf kale, 1 sliced frozen banana",Spinach and Kale Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/236951/spinach-and-kale-smoothie/,"['spinach', 'almond', 'milk', 'peanut', 'butter', 'chia', 'kale', 'banana']",veg,"['spinach', 'almond', 'milk', 'peanut', 'butter', 'chia', 'kale', 'banana']"
311.0,,"1. Place the banana, kale, soy milk, flax seeds, and maple syrup into a blender. Cover, and puree until smooth. Serve over ice.","1 banana, 2 cups chopped kale, ½ cup light unsweetened soy milk, 1 tablespoon flax seeds, 1 teaspoon maple syrup",Kale and Banana Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/173730/kale-and-banana-smoothie/,"['banana', 'kale', 'soy', 'milk', 'flax', 'maple', 'syrup']",veg,"['banana', 'kale', 'soy', 'milk', 'flax', 'maple', 'syrup']"
229.0,,"1. Blend bananas, ice cubes, milk, cocoa powder, peanut butter, and vanilla extract together in a blender on high speed until smooth.","2 very ripe bananas, 6 ice cubes, 1 cup milk, 1 ½ tablespoons unsweetened cocoa powder, 1 tablespoon peanut butter, 1 teaspoon vanilla extract",Healthy Chocolate Smoothie,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/245061/healthy-chocolate-smoothie/,"['banana', 'ice', 'milk', 'cocoa', 'peanut', 'butter', 'vanilla']",veg,"['banana', 'ice', 'milk', 'cocoa', 'peanut', 'butter', 'vanilla']"
88.0,,"1. Blend berries, yogurt, orange juice, spinach, and strawberries together in a blender until smooth.","2 cups frozen berries, 1 cup plain yogurt, ½ cup orange juice, ¼ cup fresh spinach, or to taste, 5 strawberries",Healthy Berry and Spinach Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/240726/healthy-berry-and-spinach-smoothie/,"['berry', 'yogurt', 'orange', 'spinach', 'strawberry']",veg,"['berry', 'yogurt', 'orange', 'spinach', 'strawberry']"
238.0,,"1. Blend the orange juice, strawberries, banana, and ice cubes in a blender until smooth and frothy.","¾ cup orange juice, 1 cup fresh strawberries, 1 ripe banana, ice cubes",Strawberry Orange Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/215163/strawberry-orange-banana-smoothie/,"['orange', 'strawberry', 'banana', 'ice']",veg,"['orange', 'strawberry', 'banana', 'ice']"
247.0,,"1. Combine tea, pineapple, cantaloupe, pear, yogurt, and mint leaves in a blender. Blend until smooth.","1 cup brewed green tea (such as Gold Peak®), chilled, 1 cup frozen pineapple chunks, 1 cup cantaloupe chunks, 1 pear, cored and cut into chunks, ½ cup plain Greek yogurt, 4 fresh mint leaves, or more to taste",Mighty Melon Green Tea Smoothie,10 mins,3.5,10 mins,https://www.allrecipes.com/recipe/247302/mighty-melon-green-tea-smoothie/,"['tea', 'pineapple', 'cantaloupe', 'pear', 'yogurt', 'mint']",veg,"['tea', 'pineapple', 'cantaloupe', 'pear', 'yogurt', 'mint']"
190.0,,"1. Blend banana, avocado, spinach, milk, ice cubes, honey, and vanilla extract together in a blender until smooth.","1 banana, sliced, ½ avocado, peeled and sliced, ½ cup fresh spinach, ½ cup 1% milk, 6 ice cubes, 2 teaspoons honey, 1 teaspoon vanilla extract","Banana, Avocado, and Spinach Smoothie",10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/241365/banana-avocado-and-spinach-smoothie/,"['banana', 'avocado', 'spinach', 'milk', 'ice', 'honey', 'vanilla']",veg,"['banana', 'avocado', 'spinach', 'milk', 'ice', 'honey', 'vanilla']"
195.0,,"1. Place banana, blackberries, raspberries, yogurt, honey, and ice cubes into a blender. Blend until smooth.","1 small banana, ½ cup blackberries, 1 cup fresh raspberries, 1 (6 ounce) container vanilla yogurt, 1 tablespoon honey, 4 ice cubes",Raspberry Blackberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/203239/raspberry-blackberry-smoothie/,"['banana', 'blackberry', 'raspberry', 'vanilla', 'yogurt', 'honey', 'ice']",veg,"['banana', 'blackberry', 'raspberry', 'vanilla', 'yogurt', 'honey', 'ice']"
291.0,,"1. Blend yogurt, orange juice, cantaloupe, and ice cubes in a blender until smooth, about 30 seconds.","1 cup vanilla yogurt (such as Dannon® Light and Fit®), ½ cup orange juice, ½ cup sliced cantaloupe, 4 ice cubes, crushed, or as needed",Simple Cantaloupe Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/238339/simple-cantaloupe-smoothie/,"['vanilla', 'yogurt', 'orange', 'cantaloupe', 'ice']",veg,"['vanilla', 'yogurt', 'orange', 'cantaloupe', 'ice']"
318.0,,"1. Blend strawberries, raspberries, milk, yogurt, honey, and vanilla extract in a blender until smooth.","1 cup hulled fresh strawberries, ½ cup frozen raspberries, ½ cup lowfat milk, ½ cup vanilla yogurt, 1 tablespoon honey, 1 teaspoon vanilla extract",Strawberry Raspberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/231749/strawberry-raspberry-smoothie/,"['strawberry', 'raspberry', 'milk', 'vanilla', 'yogurt', 'honey', 'vanilla']",veg,"['strawberry', 'raspberry', 'milk', 'vanilla', 'yogurt', 'honey', 'vanilla']"
257.0,,1. Blend soy milk and spinach together in a blender until smooth. Add banana and pulse until thoroughly blended.,"1 cup plain soy milk, ¾ cup packed fresh spinach leaves, 1 large banana, sliced",Spinach and Banana Power Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/241019/spinach-and-banana-power-smoothie/,"['soy', 'milk', 'spinach', 'banana']",veg,"['soy', 'milk', 'spinach', 'banana']"
184.0,,"1. Place the nectarines, frozen banana chunks, orange, vanilla yogurt, orange juice, and honey into a blender, and blend until smooth.","2 large nectarines, pitted and quartered, 1 banana, cut into pieces and frozen, 1 large orange, peeled and quartered, 1 cup vanilla yogurt, 1 cup orange juice, 1 tablespoon honey",Nectarine Sunshine Smoothie,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/214990/nectarine-sunshine-smoothie/,"['nectarine', 'banana', 'orange', 'vanilla', 'yogurt', 'orange', 'honey']",veg,"['nectarine', 'banana', 'orange', 'vanilla', 'yogurt', 'orange', 'honey']"
261.0,,"1. Layer milk, protein powder, ice, strawberries, banana, and peanut butter in a blender in this order; blend until creamy and smooth.","1 cup skim milk, 1 scoop vanilla-flavored whey protein powder, 2 cups ice, 1 cup strawberries, 1 large banana, 1 tablespoon natural peanut butter",Strawberry Banana Protein Shake,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/244960/strawberry-banana-protein-shake/,"['milk', 'ice', 'strawberry', 'banana', 'peanut', 'butter']",veg,"['milk', 'ice', 'strawberry', 'banana', 'peanut', 'butter']"
493.0,,"1. Layer protein powder, flax meal, cocoa powder, and brown sugar in a blender; add almond milk, banana, berries, and peanut butter. Blend until smooth, about 1 minute.","1 scoop whey protein powder, 1 tablespoon flax seed meal, 1 tablespoon unsweetened cocoa powder, 1 teaspoon brown sugar (Optional), 1 cup unsweetened almond milk, 1 banana, ½ cup frozen mixed berries, 1 tablespoon smooth peanut butter",The Best Post Workout Shake,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/245163/the-best-post-workout-shake/,"['flax', 'cocoa', 'sugar', 'almond', 'milk', 'banana', 'berry', 'peanut', 'butter']",veg,"['flax', 'cocoa', 'sugar', 'almond', 'milk', 'banana', 'berry', 'peanut', 'butter']"
70.0,,"1. In a blender, combine cantaloupe, honeydew, lime juice and sugar. Blend until smooth. Pour into glasses and serve.","¼ cantaloupe - peeled, seeded and cubed, ¼ honeydew melon - peeled, seeded and cubed, 1 lime, juiced, 2 tablespoons sugar",Melon Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/32450/melon-smoothie/,"['cantaloupe', 'honeydew', 'lime', 'sugar']",veg,"['cantaloupe', 'honeydew', 'lime', 'sugar']"
194.0,,"1. Blend yogurt, peaches, bananas, orange juice, sugar, and ice in a blender on high until the ice is crushed and the smoothie is to your desired consistency.","1 cup plain yogurt, 1 (15.25 ounce) can peaches, 2 bananas, sliced, ¼ cup orange juice, ¼ cup white sugar, or to taste, 2 cubes ice",Peach Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/232903/peach-banana-smoothie/,"['yogurt', 'peach', 'banana', 'orange', 'sugar', 'ice']",veg,"['yogurt', 'peach', 'banana', 'orange', 'sugar', 'ice']"
295.0,,"1. Blend blueberries, yogurt, orange juice, sugar, vanilla extract, and cinnamon together in a blender on low speed for 30 seconds; increase speed to high and blend until smooth, about 2 minutes. Add ice and blend on high until smooth, about 1 minute more.","1 cup fresh blueberries, ½ cup Greek yogurt, ¼ cup orange juice, 1 tablespoon white sugar, or to taste, ¼ teaspoon vanilla extract, 1 pinch ground cinnamon, or to taste, 3 ice cubes",Healthy Blueberry Breakfast Smoothie,15 mins,4.5,15 mins,https://www.allrecipes.com/recipe/242198/healthy-blueberry-breakfast-smoothie/,"['blueberry', 'yogurt', 'orange', 'sugar', 'vanilla', 'cinnamon', 'ice']",veg,"['blueberry', 'yogurt', 'orange', 'sugar', 'vanilla', 'cinnamon', 'ice']"
109.0,,"1. Blend watermelon, ice cubes, and honey in a blender until smooth.","2 cups cubed seeded watermelon, 5 ice cubes, 2 tablespoons honey",Watermelon Delight,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/242180/watermelon-delight/,"['watermelon', 'ice', 'honey']",veg,"['watermelon', 'ice', 'honey']"
340.0,,"1. In a blender, combine milk, oranges, banana, sugar, salt and yogurt. Blend for about 1 minute. Insert ice cubes, and blend until smooth. Pour into glasses and serve.","1 cup cold milk, 2 oranges, peeled and segmented, 1 banana, ¼ cup sugar, 1 pinch salt, ½ (8 ounce) container vanilla fat-free yogurt, 4 cubes ice",Orange Banana Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/32448/orange-banana-smoothie/,"['milk', 'orange', 'banana', 'sugar', 'salt', 'vanilla', 'yogurt', 'ice']",veg,"['milk', 'orange', 'banana', 'sugar', 'salt', 'vanilla', 'yogurt', 'ice']"
335.0,,"1. Place the bananas, figs, milk, and orange juice into a blender. Cover, and puree until smooth. Pour into glasses to serve.","2 frozen bananas, peeled and chopped, 6 fresh figs, halved, ¾ cup milk, ¾ cup orange juice",Fig Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/190893/fig-smoothie/,"['banana', 'fig', 'milk', 'orange']",veg,"['banana', 'fig', 'milk', 'orange']"
204.0,,"1. Place the banana, strawberries, kiwi, vanilla frozen yogurt, and pineapple and orange juice blend in a blender. Blend until smooth.","1 banana, 6 strawberries, 1 kiwi, ½ cup vanilla frozen yogurt, ¾ cup pineapple and orange juice blend",Kiwi Strawberry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/77035/kiwi-strawberry-smoothie/,"['banana', 'strawberry', 'kiwi', 'vanilla', 'yogurt', 'pineapple', 'orange']",veg,"['banana', 'strawberry', 'kiwi', 'vanilla', 'yogurt', 'pineapple', 'orange']"
186.0,,"1. In a blender, combine milk, honey, vanilla and frozen strawberries. Blend until smooth. Pour into glasses and serve.","2 cups milk, 1 tablespoon honey, 1 teaspoon vanilla extract, 1 cup frozen strawberries",Delicious Healthy Strawberry Shake,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/20816/delicious-healthy-strawberry-shake/,"['milk', 'honey', 'vanilla', 'strawberry']",veg,"['milk', 'honey', 'vanilla', 'strawberry']"
205.0,,"1. Pour pineapple juice into a blender and add banana, strawberries, and blueberries. Cover and blend until smooth, about 1 minute. Pour into 2 glasses.","1 cup pineapple juice, 1 large banana, cut into chunks, 1 cup frozen strawberries, 1 cup frozen blueberries",All-Fruit Smoothies,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/228854/all-fruit-smoothies/,"['pineapple', 'banana', 'strawberry', 'blueberry']",veg,"['pineapple', 'banana', 'strawberry', 'blueberry']"
147.0,,"1. Place 1 teaspoon chamoy on a plate. Place 1 teaspoon chili-lime seasoning on another plate. Dip rim of glass first in chamoy, then in chili-lime seasoning. Set aside. 2. Combine frozen mango, water, and lime juice in a blender; blend until smooth. 3. Place 1/2 tablespoon chamoy in the bottom of the glass. Add 1/2 teaspoon chili-lime seasoning and 1/2 of the blended mangoes. Repeat layers and top with diced fresh mango.","1 teaspoon chamoy (Mexican chili fruit condiment), 1 teaspoon chili-lime seasoning (such as Tajin®), 1 cup Mango chunks, frozen, ¾ cup water, ½ medium lime, juiced, 1 tablespoon chamoy (Mexican chili fruit condiment), 1 teaspoon chili-lime seasoning (such as Tajin®), 2 tablespoons diced fresh mango",Mangonada,15 mins,,15 mins,https://www.allrecipes.com/recipe/285857/mangonada/,"['chili', 'mango', 'water', 'lime', 'chili', 'mango']",veg,"['chili', 'mango', 'water', 'lime', 'chili', 'mango']"
251.0,,"1. Put ground flax seed meal or wheat germ into blender to grind and further breakdown. This will also eliminate any bitterness from the flax seed. 2. Place the banana, blueberries, peanut butter, honey, yogurt, and milk into the blender. Cover, and puree until smooth. Pour into glasses to serve.","1 tablespoon flax seed meal or wheat germ, 1 banana, ½ cup frozen blueberries, 1 tablespoon peanut butter, 1 teaspoon honey, ½ cup plain yogurt, 1 cup milk","Blueberry, Banana, and Peanut Butter Smoothie",10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/186813/blueberry-banana-and-peanut-butter-smoothie/,"['flax', 'wheat', 'banana', 'blueberry', 'peanut', 'butter', 'honey', 'yogurt', 'milk']",veg,"['flax', 'wheat', 'banana', 'blueberry', 'peanut', 'butter', 'honey', 'yogurt', 'milk']"
389.0,,"1. Place yogurt, peanut butter, banana, strawberries, and ice cubes into a blender. Puree until smooth.","½ cup nonfat plain yogurt, 2 tablespoons peanut butter, 1 banana, 4 fresh strawberries, hulled, 10 ice cubes",Strawberry-Banana-Peanut Butter Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/150121/strawberry-banana-peanut-butter-smoothie/,"['yogurt', 'peanut', 'butter', 'banana', 'strawberry', 'ice']",veg,"['yogurt', 'peanut', 'butter', 'banana', 'strawberry', 'ice']"
382.0,,"1. Blend milk, yogurt, banana, peanut butter, spinach, and ice cubes until smooth.","1 cup fat-free milk, ½ cup fat-free plain yogurt, 1 banana, frozen and chunked, 1 tablespoon natural peanut butter, 2 cups fresh spinach, 1 cup ice cubes (Optional)",Green Monster Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/222708/green-monster-smoothie/,"['milk', 'yogurt', 'banana', 'peanut', 'butter', 'spinach', 'ice']",veg,"['milk', 'yogurt', 'banana', 'peanut', 'butter', 'spinach', 'ice']"
368.0,,"1. Blend blueberries, 1/2 banana, water, cashew butter, and vanilla extract together in a blender until smooth; pour into a bowl. 2. Top smoothie with sliced banana, almonds, and coconut.","1 cup frozen blueberries, ½ banana, 2 tablespoons water, 1 tablespoon cashew butter, 1 teaspoon vanilla extract, ½ banana, sliced, 1 tablespoon sliced almonds, 1 tablespoon unsweetened shredded coconut",Blueberry Smoothie Bowl,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/245208/blueberry-smoothie-bowl/,"['blueberry', 'banana', 'water', 'cashew', 'butter', 'vanilla', 'banana', 'almond', 'coconut']",veg,"['blueberry', 'banana', 'water', 'cashew', 'butter', 'vanilla', 'banana', 'almond', 'coconut']"
397.0,,"1. Blend milk, banana, peanut butter, cocoa powder, and honey together in a blender until smooth.","1 cup milk, ½ chopped frozen banana, or more to taste, 2 tablespoons peanut butter, 2 teaspoons unsweetened cocoa powder, 1 teaspoon honey","Healthy Cocoa, Banana, PB Smoothie",5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/244224/healthy-cocoa-banana-pb-smoothie/,"['milk', 'banana', 'peanut', 'butter', 'cocoa', 'honey']",veg,"['milk', 'banana', 'peanut', 'butter', 'cocoa', 'honey']"
273.0,,"1. Place the banana, strawberries, flax seed meal, and soy milk into a blender. Puree until smooth.","½ frozen banana, peeled and cut into chunks, 1 cup frozen strawberries, 2 tablespoons flax seed meal, 1 cup low-fat vanilla soy milk",Flax Seed Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/161325/flax-seed-smoothie/,"['banana', 'strawberry', 'flax', 'vanilla', 'soy', 'milk']",veg,"['banana', 'strawberry', 'flax', 'vanilla', 'soy', 'milk']"
332.0,,"1. Combine yogurt, bananas, strawberries, wheat germ, and honey in a blender; blend until smooth, about 1 minute.","1 ½ cups vanilla yogurt, 2 bananas, cut up, ½ cup frozen strawberries, 2 tablespoons wheat germ, 1 tablespoon honey",Strawberry Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/161345/strawberry-banana-smoothie/,"['vanilla', 'yogurt', 'banana', 'strawberry', 'wheat', 'honey']",veg,"['vanilla', 'yogurt', 'banana', 'strawberry', 'wheat', 'honey']"
